seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
59,1,59,8,,0,3,1,1,0,3,2,0,0,"When she was discontented, she fancied herself nervous.","[('When', 'WRB'), ('she', 'PRP'), ('was', 'VBD'), ('discontented', 'VBN'), (',', ','), ('she', 'PRP'), ('fancied', 'VBD'), ('herself', 'PRP'), ('nervous', 'JJ'), ('.', '.')]"
60,1,60,17,,5,5,0,0,3,3,2,1,0,The business of her life was to get her daughters married; its solace was visiting and news.,"[('The', 'DT'), ('business', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('life', 'NN'), ('was', 'VBD'), ('to', 'TO'), ('get', 'VB'), ('her', 'PRP$'), ('daughters', 'NNS'), ('married', 'VBN'), (';', ':'), ('its', 'PRP$'), ('solace', 'NN'), ('was', 'VBD'), ('visiting', 'VBG'), ('and', 'CC'), ('news', 'NN'), ('.', '.')]"
61,2,1,13,,4,2,1,0,3,1,3,2,0,Mr. Bennet was among the earliest of those who waited on Mr. Bingley.,"[('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('was', 'VBD'), ('among', 'IN'), ('the', 'DT'), ('earliest', 'JJS'), ('of', 'IN'), ('those', 'DT'), ('who', 'WP'), ('waited', 'VBN'), ('on', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), ('.', '.')]"
62,2,2,35,,6,8,1,2,7,6,3,4,1,"He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid she had no knowledge of it.","[('He', 'PRP'), ('had', 'VBD'), ('always', 'RB'), ('intended', 'VBN'), ('to', 'TO'), ('visit', 'VB'), ('him', 'PRP'), (',', ','), ('though', 'IN'), ('to', 'TO'), ('the', 'DT'), ('last', 'JJ'), ('always', 'NNS'), ('assuring', 'VBG'), ('his', 'PRP$'), ('wife', 'NN'), ('that', 'IN'), ('he', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('go', 'VB'), (';', ':'), ('and', 'CC'), ('till', 'NN'), ('the', 'DT'), ('evening', 'NN'), ('after', 'IN'), ('the', 'DT'), ('visit', 'NN'), ('was', 'VBD'), ('paid', 'VBN'), ('she', 'PRP'), ('had', 'VBD'), ('no', 'DT'), ('knowledge', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('.', '.')]"
63,2,3,8,,1,2,1,1,1,1,1,1,0,It was then disclosed in the following manner.,"[('It', 'PRP'), ('was', 'VBD'), ('then', 'RB'), ('disclosed', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('following', 'JJ'), ('manner', 'NN'), ('.', '.')]"
64,2,4,22,,7,5,1,1,2,5,5,1,1,"Observing his second daughter employed in trimming a hat, he suddenly addressed her with: ""I hope Mr. Bingley will like it, Lizzy.""","[('Observing', 'VBG'), ('his', 'PRP$'), ('second', 'JJ'), ('daughter', 'NN'), ('employed', 'VBD'), ('in', 'IN'), ('trimming', 'NN'), ('a', 'DT'), ('hat', 'NN'), (',', ','), ('he', 'PRP'), ('suddenly', 'RB'), ('addressed', 'VBD'), ('her', 'PRP'), ('with', 'IN'), (':', ':'), ('""', ':'), ('I', 'PRP'), ('hope', 'VBP'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), ('will', 'MD'), ('like', 'VB'), ('it', 'PRP'), (',', ','), ('Lizzy', 'NNP'), ('.""', 'NNP')]"
65,2,5,22,,6,6,0,3,4,3,5,1,0,"""We are not in a way to know _what_ Mr. Bingley likes,"" said her mother resentfully, ""since we are not to visit.""","[('""', 'NN'), ('We', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('in', 'IN'), ('a', 'DT'), ('way', 'NN'), ('to', 'TO'), ('know', 'VB'), ('_what_', 'NNP'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), ('likes', 'VBZ'), (',""', ':'), ('said', 'VBD'), ('her', 'PRP'), ('mother', 'NN'), ('resentfully', 'RB'), (',', ','), ('""', ':'), ('since', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('to', 'TO'), ('visit', 'VB'), ('.""', ':')]"
66,2,6,22,,7,5,0,0,6,4,6,1,1,"""But you forget, mamma,"" said Elizabeth, ""that we shall meet him at the assemblies, and that Mrs. Long promised to introduce him.""","[('""', 'NN'), ('But', 'CC'), ('you', 'PRP'), ('forget', 'VBP'), (',', ','), ('mamma', 'NN'), (',""', ':'), ('said', 'VBD'), ('Elizabeth', 'NNP'), (',', ','), ('""', 'NNP'), ('that', 'IN'), ('we', 'PRP'), ('shall', 'MD'), ('meet', 'VB'), ('him', 'PRP'), ('at', 'IN'), ('the', 'DT'), ('assemblies', 'NNS'), (',', ','), ('and', 'CC'), ('that', 'IN'), ('Mrs', 'NNPS'), ('.', '.'), ('Long', 'NNP'), ('promised', 'VBD'), ('to', 'TO'), ('introduce', 'VB'), ('him', 'PRP'), ('.""', ':')]"
67,2,7,11,,4,3,1,1,0,1,2,1,1,"""I do not believe Mrs. Long will do any such thing.","[('""', 'NN'), ('I', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('believe', 'VB'), ('Mrs', 'NNP'), ('.', '.'), ('Long', 'NNP'), ('will', 'MD'), ('do', 'VB'), ('any', 'DT'), ('such', 'JJ'), ('thing', 'NN'), ('.', '.')]"
68,2,8,7,,1,1,1,0,1,2,1,0,1,She has two nieces of her own.,"[('She', 'PRP'), ('has', 'VBZ'), ('two', 'CD'), ('nieces', 'NNS'), ('of', 'IN'), ('her', 'PRP$'), ('own', 'JJ'), ('.', '.')]"
69,2,9,13,,3,2,2,0,2,3,2,2,0,"She is a selfish, hypocritical woman, and I have no opinion of her.""","[('She', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('selfish', 'JJ'), (',', ','), ('hypocritical', 'JJ'), ('woman', 'NN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('opinion', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('.""', 'NN')]"
70,2,10,22,,4,8,1,2,4,5,3,1,0,"""No more have I,"" said Mr. Bennet; ""and I am glad to find that you do not depend on her serving you.""","[('""', 'NN'), ('No', 'DT'), ('more', 'RBR'), ('have', 'VBP'), ('I', 'PRP'), (',""', 'VBP'), ('said', 'VBD'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (';', ':'), ('""', ':'), ('and', 'CC'), ('I', 'PRP'), ('am', 'VBP'), ('glad', 'JJ'), ('to', 'TO'), ('find', 'VB'), ('that', 'IN'), ('you', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('depend', 'VB'), ('on', 'IN'), ('her', 'PRP$'), ('serving', 'NN'), ('you', 'PRP'), ('.""', 'VBP')]"
71,2,11,19,,3,5,2,1,4,2,5,1,1,"Mrs. Bennet deigned not to make any reply, but, unable to contain herself, began scolding one of her daughters.","[('Mrs', 'NNS'), ('.', '.'), ('Bennet', 'NNP'), ('deigned', 'VBD'), ('not', 'RB'), ('to', 'TO'), ('make', 'VB'), ('any', 'DT'), ('reply', 'JJ'), (',', ','), ('but', 'CC'), (',', ','), ('unable', 'JJ'), ('to', 'TO'), ('contain', 'VB'), ('herself', 'PRP'), (',', ','), ('began', 'VBD'), ('scolding', 'VBG'), ('one', 'CD'), ('of', 'IN'), ('her', 'PRP$'), ('daughters', 'NNS'), ('.', '.')]"
72,2,12,10,,6,3,0,1,1,0,3,0,2,"""Don't keep coughing so, Kitty, for Heaven's sake!","[('""', 'NN'), ('Don', 'NNP'), (""'"", ""''""), ('t', 'NN'), ('keep', 'VB'), ('coughing', 'VBG'), ('so', 'RB'), (',', ','), ('Kitty', 'NNP'), (',', ','), ('for', 'IN'), ('Heaven', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('sake', 'VBP'), ('!', '.')]"
73,2,13,7,,3,0,0,1,1,1,1,1,0,Have a little compassion on my nerves.,"[('Have', 'NNP'), ('a', 'DT'), ('little', 'RB'), ('compassion', 'NN'), ('on', 'IN'), ('my', 'PRP$'), ('nerves', 'NNS'), ('.', '.')]"
74,2,14,5,,1,1,0,0,1,2,1,0,0,"You tear them to pieces.""","[('You', 'PRP'), ('tear', 'VBP'), ('them', 'PRP'), ('to', 'TO'), ('pieces', 'NNS'), ('.""', ':')]"
75,2,15,25,,7,7,1,2,2,6,6,1,1,"""Kitty has no discretion in her coughs,"" said her father; ""she times them ill."" ""I do not cough for my own amusement,"" replied Kitty fretfully.","[('""', 'NN'), ('Kitty', 'NNP'), ('has', 'VBZ'), ('no', 'DT'), ('discretion', 'NN'), ('in', 'IN'), ('her', 'PRP$'), ('coughs', 'NNS'), (',""', ':'), ('said', 'VBD'), ('her', 'PRP'), ('father', 'NN'), (';', ':'), ('""', ':'), ('she', 'PRP'), ('times', 'VBZ'), ('them', 'PRP'), ('ill', 'MD'), ('.""', 'VB'), ('""', ':'), ('I', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('cough', 'VB'), ('for', 'IN'), ('my', 'PRP$'), ('own', 'JJ'), ('amusement', 'NN'), (',""', ':'), ('replied', 'VBD'), ('Kitty', 'NNP'), ('fretfully', 'RB'), ('.', '.')]"
76,2,16,8,,4,2,1,1,1,1,1,0,0,"""When is your next ball to be, Lizzy?""","[('""', 'NN'), ('When', 'WRB'), ('is', 'VBZ'), ('your', 'PRP$'), ('next', 'JJ'), ('ball', 'NN'), ('to', 'TO'), ('be', 'VB'), (',', ','), ('Lizzy', 'NNP'), ('?""', 'NNP')]"
77,2,17,3,,3,0,0,0,1,0,2,0,0,"""To-morrow fortnight.""","[('""', 'NN'), ('To', 'TO'), ('-', ':'), ('morrow', 'NN'), ('fortnight', 'NN'), ('.""', ':')]"
78,2,18,35,,6,8,1,5,6,8,7,1,2,"""Aye, so it is,"" cried her mother, ""and Mrs. Long does not come back till the day before; so it will be impossible for her to introduce him, for she will not know him herself.""","[('""', 'NN'), ('Aye', 'NNP'), (',', ','), ('so', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), (',""', ':'), ('cried', 'VBN'), ('her', 'PRP$'), ('mother', 'NN'), (',', ','), ('""', ':'), ('and', 'CC'), ('Mrs', 'NNP'), ('.', '.'), ('Long', 'NNP'), ('does', 'VBZ'), ('not', 'RB'), ('come', 'VB'), ('back', 'RB'), ('till', 'IN'), ('the', 'DT'), ('day', 'NN'), ('before', 'IN'), (';', ':'), ('so', 'RB'), ('it', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('impossible', 'JJ'), ('for', 'IN'), ('her', 'PRP'), ('to', 'TO'), ('introduce', 'VB'), ('him', 'PRP'), (',', ','), ('for', 'IN'), ('she', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('know', 'VB'), ('him', 'PRP'), ('herself', 'PRP'), ('.""', 'VBP')]"
79,2,19,17,,8,2,0,1,3,3,4,1,1,"""Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.""","[('""', 'NN'), ('Then', 'RB'), (',', ','), ('my', 'PRP$'), ('dear', 'NN'), (',', ','), ('you', 'PRP'), ('may', 'MD'), ('have', 'VB'), ('the', 'DT'), ('advantage', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('friend', 'NN'), (',', ','), ('and', 'CC'), ('introduce', 'VB'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), ('to', 'TO'), ('_her_', 'NNP'), ('.""', 'NNP')]"
80,2,20,18,,3,4,2,4,1,4,6,0,1,"""Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teasing?""","[('""', 'NN'), ('Impossible', 'JJ'), (',', ','), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (',', ','), ('impossible', 'JJ'), (',', ','), ('when', 'WRB'), ('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('acquainted', 'VBN'), ('with', 'IN'), ('him', 'PRP'), ('myself', 'PRP'), (';', ':'), ('how', 'WRB'), ('can', 'MD'), ('you', 'PRP'), ('be', 'VB'), ('so', 'RB'), ('teasing', 'VBG'), ('?""', ':')]"
81,2,21,4,,2,1,0,0,0,2,1,0,0,"""I honour your circumspection.","[('""', 'NN'), ('I', 'PRP'), ('honour', 'VBP'), ('your', 'PRP$'), ('circumspection', 'NN'), ('.', '.')]"
82,2,22,8,,2,2,0,3,0,0,1,1,1,A fortnight's acquaintance is certainly very little.,"[('A', 'DT'), ('fortnight', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('acquaintance', 'VBP'), ('is', 'VBZ'), ('certainly', 'RB'), ('very', 'RB'), ('little', 'RB'), ('.', '.')]"
83,2,23,14,,5,1,0,1,2,1,1,3,1,One cannot know what a man really is by the end of a fortnight.,"[('One', 'CD'), ('cannot', 'NN'), ('know', 'NN'), ('what', 'WP'), ('a', 'DT'), ('man', 'NN'), ('really', 'RB'), ('is', 'VBZ'), ('by', 'IN'), ('the', 'DT'), ('end', 'NN'), ('of', 'IN'), ('a', 'DT'), ('fortnight', 'NN'), ('.', '.')]"
84,2,24,43,,9,6,0,3,10,8,9,3,4,"But if _we_ do not venture somebody else will; and after all, Mrs. Long and her neices must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.""","[('But', 'CC'), ('if', 'IN'), ('_we_', 'NNP'), ('do', 'VBP'), ('not', 'RB'), ('venture', 'VB'), ('somebody', 'NN'), ('else', 'RB'), ('will', 'MD'), (';', ':'), ('and', 'CC'), ('after', 'IN'), ('all', 'DT'), (',', ','), ('Mrs', 'NNP'), ('.', '.'), ('Long', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('neices', 'NNS'), ('must', 'MD'), ('stand', 'VB'), ('their', 'PRP$'), ('chance', 'NN'), (';', ':'), ('and', 'CC'), (',', ','), ('therefore', 'RB'), (',', ','), ('as', 'IN'), ('she', 'PRP'), ('will', 'MD'), ('think', 'VB'), ('it', 'PRP'), ('an', 'DT'), ('act', 'NN'), ('of', 'IN'), ('kindness', 'NN'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('decline', 'VBP'), ('the', 'DT'), ('office', 'NN'), (',', ','), ('I', 'PRP'), ('will', 'MD'), ('take', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('myself', 'PRP'), ('.""', ':')]"
85,2,25,6,,2,1,0,0,1,1,1,1,0,The girls stared at their father.,"[('The', 'DT'), ('girls', 'NNS'), ('stared', 'VBD'), ('at', 'IN'), ('their', 'PRP$'), ('father', 'NN'), ('.', '.')]"
86,2,26,6,,4,1,0,1,0,0,5,0,0,"Mrs. Bennet said only, ""Nonsense, nonsense!""","[('Mrs', 'NNS'), ('.', '.'), ('Bennet', 'NNP'), ('said', 'VBD'), ('only', 'RB'), (',', ','), ('""', ':'), ('Nonsense', 'NNP'), (',', ','), ('nonsense', 'NN'), ('!""', ':')]"
87,2,27,9,,3,1,1,0,1,1,1,2,1,"""What can be the meaning of that emphatic exclamation?""","[('""', 'NN'), ('What', 'WP'), ('can', 'MD'), ('be', 'VB'), ('the', 'DT'), ('meaning', 'NN'), ('of', 'IN'), ('that', 'DT'), ('emphatic', 'JJ'), ('exclamation', 'NN'), ('?""', ':')]"
88,2,28,2,,0,1,0,0,0,1,1,0,0,cried he.,"[('cried', 'VBD'), ('he', 'PRP'), ('.', '.')]"
89,2,29,17,,5,4,0,0,5,2,3,2,0,"""Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?","[('""', 'NN'), ('Do', 'VBP'), ('you', 'PRP'), ('consider', 'VB'), ('the', 'DT'), ('forms', 'NNS'), ('of', 'IN'), ('introduction', 'NN'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('stress', 'NN'), ('that', 'IN'), ('is', 'VBZ'), ('laid', 'VBN'), ('on', 'IN'), ('them', 'PRP'), (',', ','), ('as', 'IN'), ('nonsense', 'NN'), ('?', '.')]"
90,2,30,7,,1,1,1,1,1,2,1,0,0,I cannot quite agree with you _there_.,"[('I', 'PRP'), ('cannot', 'VBD'), ('quite', 'RB'), ('agree', 'JJ'), ('with', 'IN'), ('you', 'PRP'), ('_there_', 'NNP'), ('.', '.')]"
91,2,31,4,,1,1,0,0,0,2,2,0,0,"What say you, Mary?","[('What', 'WP'), ('say', 'VBP'), ('you', 'PRP'), (',', ','), ('Mary', 'NNP'), ('?', '.')]"
92,2,32,18,,5,4,2,0,4,2,3,1,0,"For you are a young lady of deep reflection, I know, and read great books and make extracts.""","[('For', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('young', 'JJ'), ('lady', 'NN'), ('of', 'IN'), ('deep', 'NN'), ('reflection', 'NN'), (',', ','), ('I', 'PRP'), ('know', 'VBP'), (',', ','), ('and', 'CC'), ('read', 'VB'), ('great', 'JJ'), ('books', 'NNS'), ('and', 'CC'), ('make', 'VB'), ('extracts', 'NNS'), ('.""', ':')]"
93,2,33,10,,2,3,1,2,2,0,2,0,0,"Mary wished to say something sensible, but knew not how.","[('Mary', 'NNP'), ('wished', 'VBD'), ('to', 'TO'), ('say', 'VB'), ('something', 'NN'), ('sensible', 'JJ'), (',', ','), ('but', 'CC'), ('knew', 'VBD'), ('not', 'RB'), ('how', 'WRB'), ('.', '.')]"
94,2,34,13,,5,5,0,0,2,3,3,0,0,"""While Mary is adjusting her ideas,"" he continued, ""let us return to Mr.","[('""', 'NN'), ('While', 'IN'), ('Mary', 'NNP'), ('is', 'VBZ'), ('adjusting', 'VBG'), ('her', 'PRP$'), ('ideas', 'NNS'), (',""', ':'), ('he', 'PRP'), ('continued', 'VBD'), (',', ','), ('""', 'NNP'), ('let', 'VB'), ('us', 'PRP'), ('return', 'VB'), ('to', 'TO'), ('Mr', 'NNP'), ('.', '.')]"
95,2,35,1,,1,0,0,0,0,0,1,0,0,"Bingley.""","[('Bingley', 'NNP'), ('.""', ':')]"
96,2,36,9,,5,2,1,0,1,2,2,0,0,"""I am sick of Mr. Bingley,"" cried his wife.","[('""', 'NN'), ('I', 'PRP'), ('am', 'VBP'), ('sick', 'JJ'), ('of', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), (',""', 'NNP'), ('cried', 'VBD'), ('his', 'PRP$'), ('wife', 'NN'), ('.', '.')]"
97,2,37,15,,2,4,1,2,4,3,2,0,0,"""I am sorry to hear _that_; but why did not you tell me that before?","[('""', 'NN'), ('I', 'PRP'), ('am', 'VBP'), ('sorry', 'JJ'), ('to', 'TO'), ('hear', 'VB'), ('_that_', 'NNP'), (';', ':'), ('but', 'CC'), ('why', 'WRB'), ('did', 'VBD'), ('not', 'RB'), ('you', 'PRP'), ('tell', 'VBP'), ('me', 'PRP'), ('that', 'IN'), ('before', 'IN'), ('?', '.')]"
98,2,38,16,,1,4,1,2,3,3,1,1,1,If I had known as much this morning I certainly would not have called on him.,"[('If', 'IN'), ('I', 'PRP'), ('had', 'VBD'), ('known', 'VBN'), ('as', 'IN'), ('much', 'JJ'), ('this', 'DT'), ('morning', 'NN'), ('I', 'PRP'), ('certainly', 'RB'), ('would', 'MD'), ('not', 'RB'), ('have', 'VB'), ('called', 'VBN'), ('on', 'IN'), ('him', 'PRP'), ('.', '.')]"
99,2,39,18,,2,4,1,4,2,3,3,2,0,"It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.""","[('It', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('unlucky', 'JJ'), (';', ':'), ('but', 'CC'), ('as', 'IN'), ('I', 'PRP'), ('have', 'VBP'), ('actually', 'RB'), ('paid', 'VBN'), ('the', 'DT'), ('visit', 'NN'), (',', ','), ('we', 'PRP'), ('cannot', 'RB'), ('escape', 'VBP'), ('the', 'DT'), ('acquaintance', 'NN'), ('now', 'RB'), ('.""', '.')]"
100,2,40,41,,8,9,1,3,7,6,6,7,0,"The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though, when the first tumult of joy was over, she began to declare that it was what she had expected all the while.","[('The', 'DT'), ('astonishment', 'NN'), ('of', 'IN'), ('the', 'DT'), ('ladies', 'NNS'), ('was', 'VBD'), ('just', 'RB'), ('what', 'WP'), ('he', 'PRP'), ('wished', 'VBD'), (';', ':'), ('that', 'DT'), ('of', 'IN'), ('Mrs', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('perhaps', 'RB'), ('surpassing', 'VBG'), ('the', 'DT'), ('rest', 'NN'), (';', ':'), ('though', 'IN'), (',', ','), ('when', 'WRB'), ('the', 'DT'), ('first', 'JJ'), ('tumult', 'NN'), ('of', 'IN'), ('joy', 'NN'), ('was', 'VBD'), ('over', 'IN'), (',', ','), ('she', 'PRP'), ('began', 'VBD'), ('to', 'TO'), ('declare', 'VB'), ('that', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('what', 'WP'), ('she', 'PRP'), ('had', 'VBD'), ('expected', 'VBN'), ('all', 'DT'), ('the', 'DT'), ('while', 'NN'), ('.', '.')]"
101,2,41,10,,4,1,1,1,1,3,3,0,0,"""How good it was in you, my dear Mr. Bennet!","[('""', 'NN'), ('How', 'WRB'), ('good', 'JJ'), ('it', 'PRP'), ('was', 'VBD'), ('in', 'IN'), ('you', 'PRP'), (',', ','), ('my', 'PRP$'), ('dear', 'NN'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('!', '.')]"
102,2,42,9,,0,2,1,0,2,3,1,0,1,But I knew I should persuade you at last.,"[('But', 'CC'), ('I', 'PRP'), ('knew', 'VBD'), ('I', 'PRP'), ('should', 'MD'), ('persuade', 'VB'), ('you', 'PRP'), ('at', 'IN'), ('last', 'JJ'), ('.', '.')]"
103,2,43,14,,2,3,2,2,1,3,1,1,0,I was sure you loved your girls too well to neglect such an acquaintance.,"[('I', 'PRP'), ('was', 'VBD'), ('sure', 'JJ'), ('you', 'PRP'), ('loved', 'VBD'), ('your', 'PRP$'), ('girls', 'NNS'), ('too', 'RB'), ('well', 'RB'), ('to', 'TO'), ('neglect', 'VB'), ('such', 'JJ'), ('an', 'DT'), ('acquaintance', 'NN'), ('.', '.')]"
104,2,44,5,,1,2,0,1,0,1,2,0,0,"Well, how pleased I am!","[('Well', 'NNP'), (',', ','), ('how', 'WRB'), ('pleased', 'VBN'), ('I', 'PRP'), ('am', 'VBP'), ('!', '.')]"
105,2,45,24,,3,5,2,3,4,3,2,3,2,"and it is such a good joke, too, that you should have gone this morning and never said a word about it till now.""","[('and', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('such', 'JJ'), ('a', 'DT'), ('good', 'JJ'), ('joke', 'NN'), (',', ','), ('too', 'RB'), (',', ','), ('that', 'IN'), ('you', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('gone', 'VBN'), ('this', 'DT'), ('morning', 'NN'), ('and', 'CC'), ('never', 'RB'), ('said', 'VBD'), ('a', 'DT'), ('word', 'NN'), ('about', 'IN'), ('it', 'PRP'), ('till', 'MD'), ('now', 'RB'), ('.""', 'VB')]"
106,2,46,28,,7,6,1,1,6,5,9,2,1,"""Now, Kitty, you may cough as much as you choose,"" said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife.","[('""', 'NN'), ('Now', 'RB'), (',', ','), ('Kitty', 'NNP'), (',', ','), ('you', 'PRP'), ('may', 'MD'), ('cough', 'VB'), ('as', 'IN'), ('much', 'JJ'), ('as', 'IN'), ('you', 'PRP'), ('choose', 'VBP'), (',""', ':'), ('said', 'VBD'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (';', ':'), ('and', 'CC'), (',', ','), ('as', 'IN'), ('he', 'PRP'), ('spoke', 'VBD'), (',', ','), ('he', 'PRP'), ('left', 'VBD'), ('the', 'DT'), ('room', 'NN'), (',', ','), ('fatigued', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('raptures', 'NNS'), ('of', 'IN'), ('his', 'PRP$'), ('wife', 'NN'), ('.', '.')]"
107,2,47,7,,4,1,0,0,0,2,2,1,0,"""What an excellent father you have, girls!""","[('""', 'NN'), ('What', 'WP'), ('an', 'DT'), ('excellent', 'NN'), ('father', 'NN'), ('you', 'PRP'), ('have', 'VB'), (',', ','), ('girls', 'NNS'), ('!""', ':')]"
108,2,48,7,,1,3,0,1,0,1,2,1,0,"said she, when the door was shut.","[('said', 'VBD'), ('she', 'PRP'), (',', ','), ('when', 'WRB'), ('the', 'DT'), ('door', 'NN'), ('was', 'VBD'), ('shut', 'VBN'), ('.', '.')]"
109,2,49,20,,3,4,0,3,3,5,4,2,1,"""I do not know how you will ever make him amends for his kindness; or me, either, for that matter.","[('""', 'NN'), ('I', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('how', 'WRB'), ('you', 'PRP'), ('will', 'MD'), ('ever', 'RB'), ('make', 'VB'), ('him', 'PRP'), ('amends', 'VBZ'), ('for', 'IN'), ('his', 'PRP$'), ('kindness', 'NN'), (';', ':'), ('or', 'CC'), ('me', 'PRP'), (',', ','), ('either', 'DT'), (',', ','), ('for', 'IN'), ('that', 'DT'), ('matter', 'NN'), ('.', '.')]"
110,2,50,29,,6,5,2,2,5,6,5,1,2,"At our time of life it is not so pleasant, I can tell you, to be making new acquaintances every day; but for your sakes, we would do anything.","[('At', 'IN'), ('our', 'PRP$'), ('time', 'NN'), ('of', 'IN'), ('life', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('so', 'RB'), ('pleasant', 'JJ'), (',', ','), ('I', 'PRP'), ('can', 'MD'), ('tell', 'VB'), ('you', 'PRP'), (',', ','), ('to', 'TO'), ('be', 'VB'), ('making', 'VBG'), ('new', 'JJ'), ('acquaintances', 'NNS'), ('every', 'DT'), ('day', 'NN'), (';', ':'), ('but', 'CC'), ('for', 'IN'), ('your', 'PRP$'), ('sakes', 'NNS'), (',', ','), ('we', 'PRP'), ('would', 'MD'), ('do', 'VB'), ('anything', 'NN'), ('.', '.')]"
111,2,51,21,,6,3,2,0,3,4,5,2,1,"Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.""","[('Lydia', 'NNP'), (',', ','), ('my', 'PRP$'), ('love', 'NN'), (',', ','), ('though', 'IN'), ('you', 'PRP'), ('_are_', 'NNP'), ('the', 'DT'), ('youngest', 'JJS'), (',', ','), ('I', 'PRP'), ('dare', 'VBP'), ('say', 'VBP'), ('Mr', 'NNP'), ('.', '.'), ('Bingley', 'NNP'), ('will', 'MD'), ('dance', 'VB'), ('with', 'IN'), ('you', 'PRP'), ('at', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('ball', 'NN'), ('.""', ':')]"
112,2,52,1,,3,0,0,0,0,0,0,0,0,"""Oh!""","[('""', 'NN'), ('Oh', 'NNP'), ('!""', 'NNP')]"
113,2,53,17,,3,3,2,2,2,3,5,2,1,"said Lydia stoutly, ""I am not afraid; for though I _am_ the youngest, I'm the tallest.""","[('said', 'VBD'), ('Lydia', 'NNP'), ('stoutly', 'RB'), (',', ','), ('""', ':'), ('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('afraid', 'VBN'), (';', ':'), ('for', 'IN'), ('though', 'IN'), ('I', 'PRP'), ('_am_', 'NNP'), ('the', 'DT'), ('youngest', 'JJS'), (',', ','), ('I', 'PRP'), (""'"", ""''""), ('m', 'NN'), ('the', 'DT'), ('tallest', 'JJS'), ('.""', ':')]"
